id,documento,nombre,apellido,telefono,correo,ciudad,fechaRegistro,activo
555,96643418,Carlos,Lopez,3842823528,carlos.lopez62@gmail.com,Medellin,2023-07-14,True
556,66223937,Pedro,Rodriguez,3552656267,pedro.rodriguez67@gmail.com,Cartagena,2021-02-27,True
557,62620266,Juan,Martinez,3625429303,juan.martinez11@gmail.com,Barranquilla,2022-01-07,True
558,84046601,Jorge,Hernandez,3384178724,jorge.hernandez38@gmail.com,Barranquilla,2020-03-08,True
559,24718939,Maria,Perez,3975472940,maria.perez73@gmail.com,Medellin,2020-12-24,True
560,86780732,Luisa,Gomez,3307359315,luisa.gomez81@gmail.com,Barranquilla,2025-04-16,True
561,65895599,Maria,Perez,3373222503,maria.perez76@gmail.com,Cartagena,2025-03-18,True
562,62500404,Juan,Hernandez,3319018194,juan.hernandez38@gmail.com,Cali,2023-11-13,True
563,58027911,Sofia,Hernandez,3108254979,sofia.hernandez71@gmail.com,Cali,2021-03-25,True
564,76062597,Carlos,Rodriguez,3806718662,carlos.rodriguez75@gmail.com,Cali,2022-01-01,True
565,63344838,Ana,Gomez,3550045034,ana.gomez21@gmail.com,Medellin,2020-09-30,True
566,83571979,Carlos,Lopez,3191967586,carlos.lopez23@gmail.com,Bogota,2025-01-31,True
567,90854399,Jorge,Lopez,3362931857,jorge.lopez52@gmail.com,Cali,2023-06-26,True
568,60347700,Ana,Lopez,3439109224,ana.lopez47@gmail.com,Medellin,2023-12-08,True
569,67617487,Maria,Martinez,3281246930,maria.martinez41@gmail.com,Cali,2024-04-07,True
570,59517414,Juan,Rodriguez,3762213271,juan.rodriguez12@gmail.com,Bogota,2024-03-18,True
571,32131998,Luisa,Lopez,3348515633,luisa.lopez60@gmail.com,Cartagena,2022-10-22,True
572,89429628,Pedro,Martinez,3512870914,pedro.martinez21@gmail.com,Barranquilla,2020-02-25,True
573,23518155,Pedro,Martinez,3731074939,pedro.martinez57@gmail.com,Cartagena,2020-04-21,True
574,78192340,Luisa,Hernandez,3942124676,luisa.hernandez65@gmail.com,Cartagena,2020-04-15,True
575,33453297,Ana,Rodriguez,3957755568,ana.rodriguez70@gmail.com,Bogota,2022-07-10,True
576,43401494,Sofia,Perez,3944294958,sofia.perez99@gmail.com,Cali,2022-04-23,True
577,72913107,Jorge,Gomez,3820624844,jorge.gomez98@gmail.com,Cartagena,2024-08-14,True
578,43221454,Carlos,Martinez,3696239053,carlos.martinez95@gmail.com,Bogota,2022-04-01,True
579,40926788,Jorge,Hernandez,3941333289,jorge.hernandez51@gmail.com,Barranquilla,2024-07-24,True
580,74136381,Ana,Perez,3233048048,ana.perez10@gmail.com,Cartagena,2023-03-20,True
581,55906418,Carlos,Lopez,3640062990,carlos.lopez32@gmail.com,Barranquilla,2025-02-05,True
582,38243231,Juan,Lopez,3882703694,juan.lopez49@gmail.com,Barranquilla,2021-03-22,True
583,91219950,Maria,Martinez,3469621082,maria.martinez32@gmail.com,Bogota,2022-07-09,True
584,83545498,Sofia,Perez,3951290819,sofia.perez72@gmail.com,Bogota,2020-11-22,True
585,40123518,Maria,Perez,3602311605,maria.perez95@gmail.com,Barranquilla,2020-02-28,True
586,90743988,Luisa,Rodriguez,3517489596,luisa.rodriguez13@gmail.com,Barranquilla,2020-12-23,True
587,95163486,Maria,Martinez,3367961928,maria.martinez99@gmail.com,Cali,2020-02-29,True
588,27828325,Luisa,Rodriguez,3837721654,luisa.rodriguez18@gmail.com,Cartagena,2021-10-03,True
589,44692913,Maria,Hernandez,3292244103,maria.hernandez80@gmail.com,Bogota,2021-08-28,True
590,54708147,Juan,Martinez,3683418213,juan.martinez52@gmail.com,Bogota,2023-10-16,True
591,39931962,Maria,Martinez,3361180608,maria.martinez24@gmail.com,Barranquilla,2021-11-07,True
592,21508527,Jorge,Lopez,3696307328,jorge.lopez67@gmail.com,Cali,2020-11-02,True
593,82607286,Pedro,Rodriguez,3206311170,pedro.rodriguez29@gmail.com,Barranquilla,2024-10-18,True
594,97675449,Luisa,Lopez,3581437049,luisa.lopez31@gmail.com,Bogota,2024-02-27,True
595,59938483,Pedro,Gomez,3930488731,pedro.gomez19@gmail.com,Medellin,2022-03-30,True
596,64608663,Luisa,Rodriguez,3278287982,luisa.rodriguez75@gmail.com,Barranquilla,2024-04-20,True
597,71954386,Carlos,Martinez,3438213235,carlos.martinez26@gmail.com,Medellin,2023-08-16,True
598,16389543,Luisa,Perez,3672750504,luisa.perez74@gmail.com,Barranquilla,2020-09-26,True
599,79033130,Pedro,Lopez,3419952513,pedro.lopez64@gmail.com,Cali,2024-10-03,True
600,42330425,Jorge,Perez,3559226815,jorge.perez3@gmail.com,Medellin,2021-04-04,True
601,81469840,Juan,Lopez,3213160395,juan.lopez34@gmail.com,Barranquilla,2024-01-03,True
602,38161825,Juan,Rodriguez,3785681375,juan.rodriguez71@gmail.com,Cartagena,2025-06-01,True
603,81395932,Sofia,Lopez,3906477430,sofia.lopez59@gmail.com,Cali,2020-12-13,True
604,24049024,Pedro,Perez,3653635718,pedro.perez26@gmail.com,Cali,2024-10-08,True
605,30732256,Carlos,Rodriguez,3421527721,carlos.rodriguez35@gmail.com,Cartagena,2022-02-27,True
606,75273622,Luisa,Gomez,3159377649,luisa.gomez49@gmail.com,Barranquilla,2020-07-30,True
607,97704109,Juan,Lopez,3966841297,juan.lopez98@gmail.com,Barranquilla,2024-02-25,True
608,55658630,Carlos,Martinez,3937210456,carlos.martinez27@gmail.com,Medellin,2023-01-07,True
609,51972931,Jorge,Martinez,3192652621,jorge.martinez6@gmail.com,Cartagena,2024-04-16,True
610,32274690,Juan,Rodriguez,3924813353,juan.rodriguez66@gmail.com,Medellin,2023-09-02,True
611,57445747,Pedro,Martinez,3350086460,pedro.martinez4@gmail.com,Bogota,2024-08-04,True
612,96502790,Luisa,Gomez,3114154091,luisa.gomez7@gmail.com,Barranquilla,2023-12-27,True
613,37650181,Sofia,Gomez,3598444042,sofia.gomez68@gmail.com,Cartagena,2025-06-06,True
614,67209617,Juan,Rodriguez,3841930097,juan.rodriguez64@gmail.com,Medellin,2022-04-15,True
615,83307666,Luisa,Perez,3367065410,luisa.perez97@gmail.com,Cali,2023-12-27,True
616,87880318,Sofia,Hernandez,3150175401,sofia.hernandez2@gmail.com,Cali,2020-12-03,True
617,31050108,Jorge,Rodriguez,3567610148,jorge.rodriguez18@gmail.com,Barranquilla,2023-08-19,True
618,39503134,Maria,Gomez,3366407308,maria.gomez76@gmail.com,Cartagena,2023-02-16,True
619,40296354,Pedro,Rodriguez,3818426119,pedro.rodriguez17@gmail.com,Cartagena,2020-09-04,True
620,34787903,Luisa,Hernandez,3998547573,luisa.hernandez15@gmail.com,Bogota,2024-01-25,True
621,99495277,Luisa,Lopez,3426104500,luisa.lopez49@gmail.com,Cali,2021-05-24,True
622,78727544,Ana,Hernandez,3764367791,ana.hernandez24@gmail.com,Cali,2020-10-28,True
623,99214875,Carlos,Lopez,3303116483,carlos.lopez18@gmail.com,Bogota,2020-01-30,True
624,52129210,Juan,Rodriguez,3426190401,juan.rodriguez93@gmail.com,Cartagena,2020-02-12,True
625,95771005,Pedro,Hernandez,3229701823,pedro.hernandez9@gmail.com,Barranquilla,2020-01-07,True
626,11455736,Maria,Perez,3412872915,maria.perez85@gmail.com,Bogota,2020-02-24,True
627,92704167,Maria,Rodriguez,3600579527,maria.rodriguez82@gmail.com,Cali,2020-02-13,True
628,97669475,Juan,Lopez,3759763219,juan.lopez71@gmail.com,Cartagena,2025-03-05,True
629,45419173,Jorge,Lopez,3345764966,jorge.lopez11@gmail.com,Medellin,2024-03-04,True
630,38288614,Jorge,Hernandez,3905152304,jorge.hernandez38@gmail.com,Medellin,2020-11-30,True
631,63080890,Maria,Lopez,3983609493,maria.lopez40@gmail.com,Bogota,2023-12-05,True
632,21636522,Maria,Rodriguez,3695760599,maria.rodriguez44@gmail.com,Barranquilla,2025-01-05,True
633,42272111,Pedro,Perez,3899580378,pedro.perez61@gmail.com,Cartagena,2023-11-12,True
634,88071089,Pedro,Martinez,3482525670,pedro.martinez91@gmail.com,Barranquilla,2021-06-08,True
635,38101613,Juan,Lopez,3226827626,juan.lopez82@gmail.com,Bogota,2024-10-18,True
636,75100535,Carlos,Perez,3160401404,carlos.perez89@gmail.com,Cartagena,2022-06-25,True
637,58347852,Juan,Perez,3278691121,juan.perez58@gmail.com,Bogota,2025-05-04,True
638,61971974,Maria,Martinez,3638972280,maria.martinez2@gmail.com,Cartagena,2021-09-17,True
639,38969664,Juan,Perez,3804046510,juan.perez54@gmail.com,Cartagena,2024-08-25,True
640,37690368,Pedro,Rodriguez,3862059263,pedro.rodriguez97@gmail.com,Barranquilla,2024-06-16,True
641,73520512,Sofia,Lopez,3424527340,sofia.lopez70@gmail.com,Bogota,2023-08-06,True
642,67386204,Pedro,Martinez,3710985028,pedro.martinez70@gmail.com,Medellin,2021-01-20,True
643,86100664,Jorge,Hernandez,3736181258,jorge.hernandez17@gmail.com,Barranquilla,2025-04-01,True
644,75393250,Carlos,Hernandez,3412298545,carlos.hernandez48@gmail.com,Cali,2022-05-08,True
645,84189442,Maria,Rodriguez,3101361167,maria.rodriguez37@gmail.com,Medellin,2023-01-27,True
646,92281633,Carlos,Rodriguez,3623754281,carlos.rodriguez91@gmail.com,Bogota,2020-03-28,True
647,20950094,Juan,Perez,3365726540,juan.perez35@gmail.com,Cali,2025-04-18,True
648,53881549,Luisa,Lopez,3294403438,luisa.lopez93@gmail.com,Barranquilla,2022-04-15,True
649,47733024,Juan,Perez,3962829169,juan.perez41@gmail.com,Barranquilla,2024-09-07,True
650,69851722,Carlos,Lopez,3961901027,carlos.lopez92@gmail.com,Cali,2022-11-14,True
651,15472614,Luisa,Gomez,3944305033,luisa.gomez32@gmail.com,Bogota,2023-10-05,True
652,82802431,Ana,Gomez,3229024685,ana.gomez85@gmail.com,Cartagena,2020-11-05,True
653,97663961,Sofia,Gomez,3810162072,sofia.gomez16@gmail.com,Bogota,2024-07-01,True
654,47626894,Pedro,Perez,3147102198,pedro.perez38@gmail.com,Medellin,2025-05-12,True
655,42801331,Jorge,Gomez,3187544846,jorge.gomez49@gmail.com,Cartagena,2024-02-02,True
656,17000753,Carlos,Hernandez,3663098375,carlos.hernandez50@gmail.com,Barranquilla,2022-03-08,True
657,57679182,Luisa,Gomez,3386121088,luisa.gomez82@gmail.com,Cartagena,2021-01-26,True
658,31086066,Sofia,Lopez,3824892574,sofia.lopez6@gmail.com,Bogota,2020-02-24,True
659,16045225,Sofia,Perez,3623450197,sofia.perez69@gmail.com,Cali,2022-10-16,True
660,90440852,Sofia,Perez,3892687587,sofia.perez55@gmail.com,Barranquilla,2023-07-09,True
661,18191855,Pedro,Perez,3876532632,pedro.perez3@gmail.com,Bogota,2025-06-02,True
662,81085132,Juan,Martinez,3925748262,juan.martinez47@gmail.com,Medellin,2024-02-18,True
663,44584157,Sofia,Lopez,3767234813,sofia.lopez41@gmail.com,Barranquilla,2020-06-17,True
664,48168734,Maria,Martinez,3675964412,maria.martinez9@gmail.com,Cali,2022-01-07,True
665,19655313,Maria,Gomez,3773255607,maria.gomez16@gmail.com,Barranquilla,2024-02-17,True
666,45203620,Sofia,Rodriguez,3479000410,sofia.rodriguez31@gmail.com,Barranquilla,2021-07-22,True
667,66304149,Pedro,Hernandez,3476777137,pedro.hernandez9@gmail.com,Cali,2022-12-07,True
668,27578909,Carlos,Gomez,3899973228,carlos.gomez88@gmail.com,Cartagena,2020-08-13,True
669,16823135,Maria,Hernandez,3266957735,maria.hernandez12@gmail.com,Medellin,2025-03-15,True
670,40549552,Jorge,Rodriguez,3373043879,jorge.rodriguez86@gmail.com,Cartagena,2022-02-10,True
671,22655784,Jorge,Lopez,3497750382,jorge.lopez28@gmail.com,Cartagena,2020-03-05,True
672,66836814,Jorge,Rodriguez,3666541160,jorge.rodriguez32@gmail.com,Medellin,2025-03-16,True
673,46039769,Maria,Gomez,3140329334,maria.gomez37@gmail.com,Bogota,2021-08-03,True
674,50086007,Jorge,Hernandez,3319568090,jorge.hernandez74@gmail.com,Cali,2023-02-06,True
675,81595834,Ana,Lopez,3268977293,ana.lopez72@gmail.com,Cali,2024-10-18,True
676,31168293,Ana,Gomez,3729956996,ana.gomez47@gmail.com,Cartagena,2022-10-06,True
677,41639043,Jorge,Rodriguez,3358146415,jorge.rodriguez29@gmail.com,Medellin,2020-01-16,True
678,65592935,Luisa,Rodriguez,3328984180,luisa.rodriguez14@gmail.com,Cartagena,2024-09-23,True
679,78384991,Juan,Gomez,3823942701,juan.gomez3@gmail.com,Cartagena,2023-02-16,True
680,55123424,Maria,Hernandez,3955444736,maria.hernandez15@gmail.com,Cali,2024-01-27,True
681,60857500,Maria,Gomez,3416940362,maria.gomez47@gmail.com,Cali,2021-08-22,True
682,25261652,Sofia,Rodriguez,3420486281,sofia.rodriguez15@gmail.com,Bogota,2021-04-29,True
683,37583862,Luisa,Martinez,3527113728,luisa.martinez47@gmail.com,Medellin,2020-06-28,True
684,15711813,Ana,Perez,3398734256,ana.perez37@gmail.com,Cartagena,2022-05-20,True
685,40935358,Ana,Lopez,3353691198,ana.lopez92@gmail.com,Cartagena,2024-07-18,True
686,30533499,Sofia,Hernandez,3738476344,sofia.hernandez63@gmail.com,Barranquilla,2021-03-08,True
687,68060219,Carlos,Martinez,3198890649,carlos.martinez95@gmail.com,Barranquilla,2024-04-15,True
688,83753282,Sofia,Rodriguez,3113799525,sofia.rodriguez29@gmail.com,Bogota,2020-09-07,True
689,44074787,Maria,Perez,3867345062,maria.perez65@gmail.com,Barranquilla,2022-08-05,True
690,36815404,Maria,Rodriguez,3957572356,maria.rodriguez89@gmail.com,Medellin,2024-02-06,True
691,97958383,Carlos,Gomez,3540498695,carlos.gomez7@gmail.com,Bogota,2020-03-18,True
692,35563170,Carlos,Martinez,3213372319,carlos.martinez82@gmail.com,Cali,2024-03-28,True
693,24078387,Juan,Rodriguez,3446972708,juan.rodriguez6@gmail.com,Medellin,2024-02-02,True
694,29409512,Pedro,Hernandez,3736900485,pedro.hernandez7@gmail.com,Bogota,2022-07-15,True
695,93043196,Maria,Lopez,3866727830,maria.lopez60@gmail.com,Bogota,2022-11-30,True
696,86410465,Luisa,Martinez,3526896205,luisa.martinez92@gmail.com,Cali,2021-03-14,True
697,29909720,Sofia,Rodriguez,3652776555,sofia.rodriguez14@gmail.com,Barranquilla,2022-09-23,True
698,69261113,Luisa,Martinez,3909144631,luisa.martinez36@gmail.com,Bogota,2024-05-21,True
699,29433247,Juan,Gomez,3451083245,juan.gomez57@gmail.com,Bogota,2021-02-12,True
700,18560241,Carlos,Hernandez,3136804638,carlos.hernandez72@gmail.com,Medellin,2021-09-18,True
701,21130883,Carlos,Martinez,3690773419,carlos.martinez65@gmail.com,Cartagena,2023-10-28,True
702,29820794,Juan,Gomez,3275092586,juan.gomez67@gmail.com,Cali,2021-05-07,True
703,73469988,Ana,Perez,3204379072,ana.perez51@gmail.com,Bogota,2020-04-25,True
704,34802695,Sofia,Martinez,3626693710,sofia.martinez76@gmail.com,Medellin,2023-04-09,True
705,24590075,Carlos,Gomez,3126492378,carlos.gomez14@gmail.com,Barranquilla,2021-07-29,True
706,33133363,Carlos,Hernandez,3883597837,carlos.hernandez65@gmail.com,Cali,2022-09-08,True
707,29098586,Maria,Lopez,3772885599,maria.lopez38@gmail.com,Barranquilla,2022-11-28,True
708,23894016,Luisa,Lopez,3224939769,luisa.lopez86@gmail.com,Medellin,2024-07-27,True
709,37526839,Jorge,Hernandez,3153078198,jorge.hernandez91@gmail.com,Medellin,2021-08-16,True
710,26556589,Pedro,Lopez,3891210018,pedro.lopez92@gmail.com,Medellin,2020-07-01,True
711,89845495,Luisa,Lopez,3951680682,luisa.lopez92@gmail.com,Bogota,2020-06-16,True
712,28817849,Sofia,Martinez,3446602502,sofia.martinez50@gmail.com,Bogota,2022-06-21,True
713,44425821,Sofia,Martinez,3816559028,sofia.martinez52@gmail.com,Cali,2021-02-15,True
714,47016236,Maria,Perez,3928120117,maria.perez78@gmail.com,Medellin,2024-03-05,True
715,36895066,Luisa,Rodriguez,3728178261,luisa.rodriguez57@gmail.com,Cali,2024-11-06,True
716,57604412,Jorge,Gomez,3248427407,jorge.gomez99@gmail.com,Bogota,2020-10-03,True
717,77527426,Jorge,Rodriguez,3230568565,jorge.rodriguez93@gmail.com,Medellin,2021-07-17,True
718,17102217,Pedro,Gomez,3346235933,pedro.gomez91@gmail.com,Cartagena,2025-05-28,True
719,75624334,Carlos,Perez,3196848814,carlos.perez81@gmail.com,Medellin,2021-07-15,True
720,13330905,Pedro,Martinez,3881227965,pedro.martinez38@gmail.com,Barranquilla,2024-04-26,True
721,21987518,Sofia,Lopez,3167003839,sofia.lopez81@gmail.com,Cali,2021-08-31,True
722,34738988,Ana,Hernandez,3366514263,ana.hernandez29@gmail.com,Cali,2024-11-05,True
723,15013584,Pedro,Gomez,3166426445,pedro.gomez9@gmail.com,Bogota,2020-02-27,True
724,88502865,Juan,Hernandez,3648685263,juan.hernandez8@gmail.com,Barranquilla,2020-09-16,True
725,66855729,Maria,Martinez,3857352595,maria.martinez25@gmail.com,Barranquilla,2024-07-14,True
726,29768530,Pedro,Gomez,3949579256,pedro.gomez32@gmail.com,Cartagena,2024-08-20,True
727,54065478,Jorge,Lopez,3162656193,jorge.lopez88@gmail.com,Medellin,2021-05-14,True
728,67308567,Ana,Lopez,3785041562,ana.lopez94@gmail.com,Medellin,2021-05-20,True
729,30346792,Pedro,Perez,3139828438,pedro.perez20@gmail.com,Medellin,2024-11-18,True
730,26142469,Sofia,Perez,3160359683,sofia.perez16@gmail.com,Cali,2021-11-20,True
731,99094093,Pedro,Perez,3486025709,pedro.perez48@gmail.com,Cartagena,2023-08-18,True
732,47960196,Juan,Hernandez,3996634705,juan.hernandez20@gmail.com,Barranquilla,2022-10-11,True
733,22606543,Sofia,Lopez,3515419144,sofia.lopez14@gmail.com,Bogota,2021-12-17,True
734,28444178,Juan,Martinez,3374099122,juan.martinez67@gmail.com,Barranquilla,2021-01-09,True
735,95303272,Jorge,Lopez,3797795631,jorge.lopez28@gmail.com,Medellin,2023-07-27,True
736,52123013,Pedro,Perez,3718749047,pedro.perez91@gmail.com,Medellin,2024-09-10,True
737,18819809,Carlos,Rodriguez,3240274927,carlos.rodriguez72@gmail.com,Cartagena,2021-12-26,True
738,51087727,Ana,Rodriguez,3149307007,ana.rodriguez5@gmail.com,Cartagena,2024-02-26,True
739,46940458,Luisa,Rodriguez,3123583726,luisa.rodriguez58@gmail.com,Cali,2022-10-10,True
740,86505366,Juan,Rodriguez,3795164811,juan.rodriguez31@gmail.com,Barranquilla,2023-01-03,True
741,27290083,Sofia,Hernandez,3252178058,sofia.hernandez90@gmail.com,Cali,2024-01-02,True
742,65617124,Sofia,Martinez,3567874749,sofia.martinez10@gmail.com,Cartagena,2020-05-29,True
743,88027833,Luisa,Hernandez,3603193755,luisa.hernandez86@gmail.com,Medellin,2023-02-28,True
744,53246281,Sofia,Hernandez,3441445615,sofia.hernandez22@gmail.com,Cartagena,2024-05-07,True
745,23545017,Carlos,Rodriguez,3534814985,carlos.rodriguez77@gmail.com,Bogota,2023-05-05,True
746,29655896,Sofia,Rodriguez,3105426502,sofia.rodriguez1@gmail.com,Bogota,2020-05-13,True
747,93377373,Pedro,Martinez,3469959476,pedro.martinez49@gmail.com,Bogota,2021-10-19,True
748,22373714,Sofia,Perez,3251608746,sofia.perez6@gmail.com,Medellin,2021-01-11,True
749,23714645,Carlos,Gomez,3925285675,carlos.gomez89@gmail.com,Cali,2020-01-19,True
750,19652225,Maria,Hernandez,3498224214,maria.hernandez1@gmail.com,Cartagena,2020-06-23,True
751,29015472,Ana,Martinez,3629176779,ana.martinez54@gmail.com,Cali,2022-07-31,True
752,77967857,Ana,Rodriguez,3606571169,ana.rodriguez2@gmail.com,Medellin,2023-10-01,True
753,15636219,Pedro,Perez,3748027310,pedro.perez59@gmail.com,Cali,2020-05-25,True
754,55052620,Juan,Hernandez,3430046681,juan.hernandez73@gmail.com,Bogota,2022-06-02,True
755,65705562,Ana,Martinez,3139847635,ana.martinez37@gmail.com,Bogota,2021-01-31,True
756,78639116,Maria,Rodriguez,3473639402,maria.rodriguez69@gmail.com,Cali,2022-05-29,True
757,94583606,Jorge,Perez,3534910966,jorge.perez62@gmail.com,Cali,2025-02-17,True
758,81538777,Luisa,Gomez,3965105743,luisa.gomez42@gmail.com,Cartagena,2020-11-16,True
759,87046659,Sofia,Hernandez,3134516216,sofia.hernandez72@gmail.com,Barranquilla,2022-08-22,True
760,35306848,Juan,Perez,3457116610,juan.perez11@gmail.com,Barranquilla,2021-12-10,True
761,81223950,Luisa,Rodriguez,3378234167,luisa.rodriguez19@gmail.com,Barranquilla,2022-12-25,True
762,13454023,Pedro,Gomez,3752422831,pedro.gomez31@gmail.com,Medellin,2024-06-29,True
763,75927329,Sofia,Rodriguez,3621499637,sofia.rodriguez84@gmail.com,Bogota,2022-12-03,True
764,27878567,Jorge,Hernandez,3932688615,jorge.hernandez91@gmail.com,Bogota,2022-10-27,True
765,43853806,Sofia,Martinez,3989718060,sofia.martinez60@gmail.com,Cartagena,2022-07-01,True
766,80217031,Sofia,Gomez,3810125064,sofia.gomez95@gmail.com,Cartagena,2020-06-25,True
767,64418804,Carlos,Rodriguez,3553113104,carlos.rodriguez65@gmail.com,Bogota,2023-11-28,True
768,35199829,Carlos,Lopez,3194639660,carlos.lopez61@gmail.com,Medellin,2022-08-10,True
769,99139215,Sofia,Lopez,3332587665,sofia.lopez19@gmail.com,Cartagena,2020-04-06,True
770,53794502,Sofia,Rodriguez,3446465530,sofia.rodriguez20@gmail.com,Bogota,2020-02-03,True
771,16418809,Pedro,Hernandez,3808816620,pedro.hernandez14@gmail.com,Cartagena,2023-06-16,True
772,29484153,Luisa,Hernandez,3769074278,luisa.hernandez87@gmail.com,Bogota,2022-04-08,True
773,92772853,Carlos,Gomez,3763615261,carlos.gomez22@gmail.com,Barranquilla,2024-04-30,True
774,81969601,Jorge,Martinez,3828104387,jorge.martinez78@gmail.com,Bogota,2020-04-29,True
775,67076490,Sofia,Rodriguez,3464389386,sofia.rodriguez2@gmail.com,Cartagena,2023-02-24,True
776,11649887,Sofia,Lopez,3330049965,sofia.lopez86@gmail.com,Bogota,2025-04-22,True
777,88418201,Luisa,Hernandez,3780018099,luisa.hernandez26@gmail.com,Cartagena,2022-10-04,True
778,97891119,Juan,Perez,3784950808,juan.perez28@gmail.com,Cali,2021-10-14,True
779,77869987,Ana,Gomez,3516092816,ana.gomez46@gmail.com,Cartagena,2025-06-04,True
780,55993649,Ana,Rodriguez,3130020916,ana.rodriguez48@gmail.com,Cali,2024-05-09,True
781,96626170,Sofia,Perez,3404406960,sofia.perez34@gmail.com,Medellin,2023-02-08,True
782,21557974,Ana,Gomez,3636375343,ana.gomez54@gmail.com,Medellin,2021-07-31,True
783,60668320,Sofia,Lopez,3104788042,sofia.lopez32@gmail.com,Bogota,2025-03-04,True
784,93087396,Sofia,Lopez,3650947303,sofia.lopez70@gmail.com,Bogota,2022-12-17,True
785,80568522,Luisa,Rodriguez,3349071396,luisa.rodriguez97@gmail.com,Barranquilla,2023-01-14,True
786,31428376,Carlos,Hernandez,3447830026,carlos.hernandez15@gmail.com,Cali,2020-05-16,True
787,85602216,Pedro,Martinez,3705996354,pedro.martinez59@gmail.com,Bogota,2024-07-12,True
788,44480267,Luisa,Lopez,3929561254,luisa.lopez2@gmail.com,Medellin,2020-03-23,True
789,75841409,Sofia,Perez,3563866658,sofia.perez77@gmail.com,Barranquilla,2020-07-24,True
790,66071414,Maria,Rodriguez,3807210493,maria.rodriguez54@gmail.com,Barranquilla,2020-04-16,True
791,82595358,Carlos,Hernandez,3173433918,carlos.hernandez82@gmail.com,Bogota,2024-06-15,True
792,56677843,Juan,Rodriguez,3462015743,juan.rodriguez58@gmail.com,Cartagena,2020-09-15,True
793,61384332,Pedro,Rodriguez,3229457914,pedro.rodriguez71@gmail.com,Cartagena,2024-11-01,True
794,67669271,Pedro,Rodriguez,3708621520,pedro.rodriguez10@gmail.com,Cartagena,2023-03-08,True
795,90004982,Pedro,Rodriguez,3520402234,pedro.rodriguez53@gmail.com,Cartagena,2023-11-27,True
796,86087571,Juan,Rodriguez,3262554831,juan.rodriguez67@gmail.com,Medellin,2022-05-23,True
797,89770410,Jorge,Lopez,3569369162,jorge.lopez69@gmail.com,Medellin,2024-07-31,True
798,13413625,Sofia,Lopez,3911977911,sofia.lopez29@gmail.com,Cali,2024-11-26,True
799,24302319,Juan,Lopez,3677218818,juan.lopez38@gmail.com,Cartagena,2024-03-19,True
800,29735846,Carlos,Hernandez,3768755758,carlos.hernandez4@gmail.com,Medellin,2022-08-07,True
801,13384133,Juan,Lopez,3366901579,juan.lopez4@gmail.com,Medellin,2023-03-27,True
802,25818986,Jorge,Lopez,3831142642,jorge.lopez31@gmail.com,Bogota,2022-10-05,True
803,80618665,Juan,Perez,3762040319,juan.perez8@gmail.com,Cartagena,2025-01-12,True
804,71392736,Juan,Rodriguez,3203821706,juan.rodriguez64@gmail.com,Cali,2021-12-02,True
805,47170186,Sofia,Perez,3146678665,sofia.perez95@gmail.com,Bogota,2021-07-17,True
806,35460258,Maria,Hernandez,3243880628,maria.hernandez87@gmail.com,Bogota,2021-04-18,True
807,43576973,Jorge,Hernandez,3314633293,jorge.hernandez24@gmail.com,Bogota,2021-04-25,True
808,71070522,Carlos,Gomez,3330370030,carlos.gomez43@gmail.com,Barranquilla,2020-06-25,True
809,67418313,Juan,Hernandez,3361167571,juan.hernandez26@gmail.com,Medellin,2023-04-08,True
810,96104163,Carlos,Gomez,3920044331,carlos.gomez62@gmail.com,Cali,2020-04-20,True
811,45023873,Juan,Perez,3675614398,juan.perez87@gmail.com,Bogota,2023-08-10,True
812,83819187,Juan,Martinez,3853736501,juan.martinez93@gmail.com,Barranquilla,2021-01-09,True
813,86120165,Juan,Gomez,3767163051,juan.gomez67@gmail.com,Barranquilla,2025-05-08,True
814,81564035,Maria,Hernandez,3548136149,maria.hernandez41@gmail.com,Barranquilla,2023-06-06,True
815,83241549,Luisa,Martinez,3455150830,luisa.martinez27@gmail.com,Cartagena,2021-05-23,True
816,24978364,Pedro,Gomez,3860321658,pedro.gomez40@gmail.com,Barranquilla,2020-04-18,True
817,87346147,Pedro,Lopez,3677750718,pedro.lopez56@gmail.com,Bogota,2024-06-03,True
818,77664005,Pedro,Martinez,3366032027,pedro.martinez18@gmail.com,Barranquilla,2023-11-14,True
819,52383678,Jorge,Rodriguez,3897542977,jorge.rodriguez78@gmail.com,Cali,2020-11-11,True
820,96200582,Ana,Perez,3474071835,ana.perez96@gmail.com,Barranquilla,2021-04-24,True
821,14828224,Luisa,Gomez,3621665788,luisa.gomez66@gmail.com,Cali,2021-01-05,True
822,78140918,Sofia,Lopez,3328166936,sofia.lopez44@gmail.com,Cali,2025-02-01,True
823,54202966,Juan,Lopez,3314034306,juan.lopez3@gmail.com,Barranquilla,2022-05-21,True
824,47045908,Sofia,Hernandez,3814180099,sofia.hernandez58@gmail.com,Medellin,2023-10-20,True
825,36884317,Pedro,Perez,3830446159,pedro.perez81@gmail.com,Cartagena,2023-06-27,True
826,54139325,Maria,Hernandez,3532196112,maria.hernandez45@gmail.com,Cartagena,2022-12-29,True
827,58580148,Carlos,Gomez,3831695648,carlos.gomez77@gmail.com,Cartagena,2021-05-09,True
828,60095624,Carlos,Gomez,3531183108,carlos.gomez78@gmail.com,Cartagena,2024-09-01,True
829,91423028,Luisa,Hernandez,3291441539,luisa.hernandez84@gmail.com,Bogota,2023-11-03,True
830,69536506,Maria,Perez,3743358278,maria.perez71@gmail.com,Medellin,2024-07-09,True
